Instanz; Metaheuristik; k; Kosten vorher; kosten nachher; Verstrichene Zeit;
instances/circ20.txt;VND;1;3.482;2.286;39,503;
instances/circ20.txt;VND;1;3.482;2.286;39,222;
instances/circ20.txt;VND;1;3.482;2.286;39,177;
instances/circ20.txt;VND;1;3.482;2.286;39,442;
instances/circ20.txt;VND;1;3.482;2.286;39,211;
instances/circ20.txt;VND;1;3.482;2.286;39,256;
instances/circ20.txt;VND;1;3.482;2.286;39,099;
instances/circ20.txt;VND;1;3.482;2.286;39,943;
instances/circ20.txt;VND;1;3.482;2.286;39,165;
instances/circ20.txt;VND;1;3.482;2.286;39,112;
instances/circ20.txt;VND;1;3.482;2.286;39,319;
instances/circ20.txt;VND;1;3.482;2.286;39,085;
instances/circ4.txt;test;1;26;20;0,015;
instances/circ4.txt;test;1;26;26;0,008;
instances/circ4.txt;test;1;26;26;0,018;
